CowMtotal,YieldMean,DurationMean,AMFsum,F60.120Sum,PMF60sSum,PMF30sSum,MaxSum,TurnMax,Lag,Quartile
32,20.332078125,270.75,149.96666396738158,188.4405,197.49400000000003,200.243,204.81,128.49,3,3
36,20.34743055555556,297.8333333333333,149.3041129785085,187.412,206.4095,209.003,213.96,135.07999999999998,3,3
20,9.284225,234.3,47.66952649747374,55.452,63.6,65.202,67.19999999999999,58.44,1,0
25,9.13122,234.96,61.18453595304589,71.72715789473685,84.8565,87.70200000000001,90.12,73.86000000000001,1,0
30,8.781116666666666,233.2,69.73982596625756,79.82771052631578,96.10969230769231,100.518,104.15999999999998,79.25999999999998,1,0
32,9.1393515625,243.75,74.89109144994141,85.12800000000001,103.2105,107.178,110.79,86.94,1,0
36,9.736069444444444,239.75,92.27325847820984,113.82250000000002,127.3045,131.821,136.01999999999998,104.73,1,0
20,13.269749999999998,254.85,65.61985052715997,80.313,86.42335714285716,87.783,90.05999999999999,82.95,1,1
25,12.7312,262.68,75.84461920805211,92.5875,101.6775,103.116,105.84,92.58,1,1
30,13.008133333333332,251.6,96.4716059581517,121.1135,129.951,132.102,136.08,118.56,1,1
32,12.929796874999996,250.21875,104.15231568512576,125.332,138.831,141.17400000000004,145.17,121.35,1,1
36,12.757125,257.75,112.20692881031064,136.422,147.9285,150.357,154.86,134.45999999999998,1,1
20,15.160675,267.6,70.83547230891625,89.294,92.7465,93.819,96.45,90.89999999999998,1,2
25,15.57014,239.88,100.6050820860784,123.993,127.84866666666666,130.113,133.62,124.05,1,2
30,15.471333333333336,253.4,113.47872993755377,142.009,147.91799999999998,149.898,154.19000000000003,140.46000000000004,1,2
32,15.459921875,263.34375,117.39862246173568,145.437,152.292,154.341,157.56,142.35000000000002,1,2
36,15.500999999999998,255.25,136.37788778948752,174.3295,181.6045,184.197,188.52,171.25,1,2
20,19.579999999999995,261.3,92.58317606668813,122.341,129.724,131.756,135.42,124.59,1,3
25,19.83594,251.88,124.49761550676438,162.73999999999998,167.469,169.10099999999997,172.95000000000002,160.29,1,3
30,19.762316666666663,271.7,136.88965158823794,178.24650000000003,184.884,187.839,192.36,174.0,1,3
32,19.10940625,282.0,134.48881236183405,172.254,177.5305,179.526,184.08,170.33999999999995,1,3
36,19.74730555555556,254.41666666666663,175.01493991632535,229.279,234.9845,238.17,244.95,222.6,1,3
20,9.0246,228.3,49.57040835114245,59.99071052631579,67.803,69.95400000000001,72.54,59.49,2,0
25,9.81146,220.2,70.24648377934065,91.7745,96.81300000000002,99.501,103.01999999999998,86.07,2,0
30,8.795016666666667,244.5,66.96612386861237,75.13050000000001,89.12469230769231,92.65800000000002,95.94,70.55999999999999,2,0
32,9.632578124999998,253.21875,76.82764655474637,88.431,108.06125,110.795,115.08,80.94,2,0
36,9.964291666666666,233.0833333333333,95.9405339897778,115.3065,130.20600000000002,133.61100000000002,137.85,94.11,2,0
20,12.662275,270.45,59.70381918321809,72.45899999999999,79.038,80.7,83.13,70.26,2,1
25,12.92088,256.56,80.60030397574089,97.2615,106.467,108.54000000000002,111.27,95.82,2,1
30,12.964583333333335,269.8,90.16175402310049,106.494,121.866,124.011,127.8,99.72,2,1
32,12.94559375,259.125,99.49348832336146,119.093,133.071,135.069,138.57,108.09,2,1
36,12.980333333333332,250.41666666666663,116.89673790088854,141.582,154.02535714285713,156.702,160.47000000000003,116.85,2,1
20,15.149824999999998,254.55,73.70843851407959,92.0375,96.824,98.379,101.45999999999998,89.52000000000001,2,2
25,15.26462,255.36,95.32211197973314,116.358,122.5455,124.326,127.53,103.71,2,2
30,15.27089166666667,247.3,116.17829623777774,148.98300000000003,156.98299999999998,159.076,165.51,122.22,2,2
32,15.2511875,243.375,124.92400917586698,161.055,167.4455,170.46300000000002,175.38,126.95,2,2
36,15.533708333333337,267.5,130.5984657508882,164.586,178.68900000000002,181.451,186.39,129.87,2,2
20,19.539265000000004,252.15,96.7281473147237,125.9735,134.4023,136.087,139.76999999999998,111.63,2,3
25,18.97742,249.72,119.65731792982515,155.4375,161.61149999999998,163.791,167.43,146.25000000000003,2,3
30,19.887173333333333,257.2,143.0727739859181,186.04275,192.379,194.984,200.1,157.86,2,3
32,20.006259375,267.75,146.39792532707483,187.47700000000003,198.2623,200.93,206.34000000000003,169.01999999999998,2,3
36,19.618458333333336,240.66666666666663,182.4326894359674,244.504,255.157,259.484,266.55,178.01,2,3
20,9.654475,230.55,51.529564608375786,60.613,72.0805,74.381,76.56,54.95,3,0
25,9.83471,252.0,62.9435256990871,75.5635,84.89150000000001,86.52300000000001,88.77,55.68000000000001,3,0
30,9.844008333333337,238.8,77.79506733399585,91.248,103.1945,106.873,110.43,74.42999999999999,3,0
32,9.20665625,232.59375,77.80500568822826,95.96125,107.7907205882353,110.748,114.9,68.02,3,0
36,9.621472222222224,249.91666666666663,87.59558410922722,103.1385,117.9065,120.437,123.9,73.97999999999999,3,0
20,13.060925,252.0,64.8524279543079,79.9385,86.5135,87.776,89.88000000000001,74.97,3,1
25,13.04354,259.56,79.1502360322149,99.2125,106.40500000000002,109.007,112.52,79.61,3,1
30,12.80198333333333,247.4,98.41149713490796,120.652,132.43450000000004,134.41799999999998,138.14,95.19,3,1
32,12.91275,258.28125,101.91348779077386,121.375,134.6005,137.616,141.51,82.71000000000001,3,1
36,12.855430555555554,252.66666666666663,113.84864120123667,138.8865,150.04700000000005,152.869,156.84,87.87,3,1
20,15.182575,247.2,75.76025101928381,95.382,99.009,100.272,102.65999999999998,85.35,3,2
25,15.4835,245.04,97.99332398386612,132.983,138.378,140.523,144.15,97.13,3,2
30,15.275258333333335,261.3,109.99156958304935,133.72,144.87,147.078,150.77999999999997,104.4,3,2
32,15.279671874999998,256.03125,117.807184148746,149.8795,156.14499999999998,158.084,162.0,103.68,3,2
36,15.471881944444444,264.5833333333333,130.4995036195843,159.53449999999998,169.409,171.51,176.1,102.93,3,2
20,19.48441,272.25,89.15649501654764,113.49750000000002,118.287,119.781,123.06000000000002,108.96,3,3
25,20.4592,256.8,122.39426810657666,159.7665,163.933,166.07100000000003,170.28,127.77,3,3
30,20.62662,270.1,141.67042571913143,187.4609,194.7735,196.649,201.75000000000003,154.44,3,3
32,19.9065578125,273.65625,143.812174161636,180.3515,188.4531,190.3482,194.88,137.85,3,3
36,20.77057638888889,255.3333333333333,181.3510461203923,234.04225,241.00775,244.1445,250.05,137.37,3,3
20,9.683175000000002,231.75,50.77899413920328,60.3205,68.34250000000002,71.18300000000002,73.2,61.92,1,0
25,10.19302,238.32,69.42173319985058,85.5925,94.491,96.729,100.14,88.29,1,0
30,9.023591666666668,226.5,74.36992734671061,95.43586842105265,102.1565,104.66499999999998,108.21,92.25,1,0
32,9.418890625,237.9375,79.1329455169184,92.5365,109.23319230769232,114.118,117.93,92.7,1,0
36,9.832611111111111,220.41666666666663,99.50374515227342,119.72125,133.39,138.16699999999997,142.41,117.18,1,0
20,12.758625,250.05,63.42277793847679,74.16749999999999,81.855,83.09400000000002,84.96000000000001,77.9,1,1
25,12.89298,275.28,72.91622714881277,81.81649999999999,98.0665,99.38,101.7,85.97999999999999,1,1
30,12.869116666666663,255.9,95.90659732379844,117.434,129.196,131.48000000000002,135.0,116.87999999999998,1,1
32,12.87009375,255.09375,101.73434537736792,123.042,134.07299999999998,136.38299999999998,140.7,124.17,1,1
36,13.058944444444446,259.1666666666667,112.97556682618692,134.383,147.58749999999998,149.792,153.66000000000005,139.82999999999998,1,1
20,15.5065,267.9,71.47900574566714,89.3315,94.415,95.841,98.43,88.68,1,2
25,15.325,263.88,91.879776146284,111.0165,120.88366666666666,123.362,127.17,113.25,1,2
30,15.467433333333332,259.4,111.00274270245257,138.318,145.91999999999996,148.152,151.61999999999998,133.08,1,2
32,15.3062421875,275.34375,113.85696939640049,136.3115,147.86249999999998,150.722,154.47,133.23,1,2
36,15.447111111111113,255.91666666666663,135.78689900751397,176.49450000000004,184.72600000000003,188.658,194.1,166.79999999999998,1,2
20,20.24875,278.25,91.58859379461174,117.532,123.42799999999998,124.936,127.92,120.84,1,3
25,19.32964,275.52,108.09596736408965,140.27499999999998,145.90749999999997,147.69199999999998,151.68,139.56000000000003,1,3
30,20.58583333333333,256.3,149.24850333743825,187.85600000000005,205.31350000000003,207.88,212.40000000000003,195.52,1,3
32,20.29390625,250.40625,160.07859732955848,214.716,227.583,231.0735,236.94,211.86,1,3
36,20.894972222222226,275.25,167.32034479461092,212.3985,224.63400000000004,226.76800000000003,232.2,209.38,1,3
20,9.64445,248.4,49.040829372809874,58.9605,65.57650000000001,66.94200000000001,68.97,57.6,2,0
25,10.10972,234.6,69.43772574475412,84.83900000000001,93.77400000000002,95.982,98.76,73.86,2,0
30,9.247716666666664,209.6,81.80509358422825,98.07918421052634,111.769,116.639,120.18,83.23,2,0
32,9.0897890625,217.3125,82.79455615374248,99.464,110.3895,112.889,116.52,81.54,2,0
36,9.635097222222225,252.91666666666663,85.731841422543,100.97936842105264,115.7315,118.84,123.48,75.57000000000001,2,0
20,12.9684,244.5,65.54201630029647,80.46300000000001,85.20899999999999,86.268,88.43999999999998,80.15999999999998,2,1
25,12.97858,239.76,84.15348105299555,103.183,108.3745,110.174,112.56,96.78,2,1
30,13.080633333333337,262.9,94.51344738195873,114.4845,124.262,126.223,129.72,105.04,2,1
32,12.759,244.3125,104.75577174838426,126.7695,137.32350000000002,139.5,142.8,105.54,2,1
36,12.826,249.66666666666663,116.29651725502302,142.282,152.013,154.14499999999998,157.8,122.37,2,1
20,15.356875,234.6,80.80997918886199,104.54950000000002,108.255,109.53000000000002,112.08,96.48,2,2
25,15.379475714285713,253.92,94.20790563769437,116.29064285714284,122.40850000000002,124.241,127.5,112.77,2,2
30,15.334033333333334,259.1,110.62215008596164,139.264,145.306,147.336,151.2,124.0,2,2
32,15.447859374999998,262.875,119.01357665709648,147.318,156.12516666666667,158.67000000000002,163.58999999999995,129.18,2,2
36,15.528951388888892,245.5,140.8170264201307,179.309,187.2875,190.182,194.22000000000003,143.91000000000005,2,2
20,20.741575,258.45,99.4144972852898,124.132,129.286,130.375,133.53,126.63,2,3
25,19.9038,260.04,119.62442393728644,156.8,162.31500000000003,164.26800000000003,168.15,153.84,2,3
30,20.00255,268.6,138.23003681162183,184.98250000000004,197.40400000000005,199.82800000000003,204.24000000000004,161.31000000000003,2,3
32,20.093203125,261.1875,153.3904417142888,201.6685,208.4055,211.446,216.33,165.98999999999998,2,3
36,19.50484722222222,266.5,164.24550256674007,205.28,217.4045,220.4125,225.96,189.14999999999995,2,3
20,9.669725,272.7,45.456797001673415,50.61,61.34978571428572,63.17099999999999,65.22,51.96,3,0
25,9.10874,264.6,54.1583028931308,59.6775,74.22612087912088,76.622,79.62,55.41,3,0
30,8.658516666666667,223.8,72.69142083508797,87.6755,100.02349999999998,102.89399999999998,106.11,54.53999999999999,3,0
32,8.6750625,225.84375,78.39361924005546,92.18568421052632,111.1789705882353,116.376,119.94,57.66,3,0
36,9.470923611111113,247.5833333333333,86.40432492889,98.875,115.944,119.322,123.24,67.32,3,0
20,12.985649999999998,246.75,66.56325604848077,80.1145,88.413,90.237,92.57999999999998,71.06999999999998,3,1
25,13.339339999999998,251.76,82.55566923932456,102.9565,109.375,110.82800000000002,113.28,86.22,3,1
30,13.210433333333334,252.1,97.99045529241612,122.2785,130.09199999999998,132.186,135.06,88.53,3,1
32,12.911328125,256.96875,100.83981138979654,121.755,130.6515,132.474,136.2,81.09,3,1
36,12.921430555555554,249.91666666666663,117.75523869350764,141.7635,156.0095,158.716,163.56,88.74000000000001,3,1
20,15.0046,272.25,67.96669863067181,84.82500000000002,89.36550000000001,90.315,92.22,74.37,3,2
25,15.23572,259.44,91.66491039697203,112.2555,117.8325,119.946,122.73,94.17,3,2
30,15.222933333333332,252.9,113.17881361231863,146.57200000000003,152.92049999999998,154.947,159.15,101.71,3,2
32,15.662046875,267.1875,117.5392239763412,144.6705,154.85250000000002,157.824,162.76999999999998,103.79,3,2
36,15.34213888888889,278.5,125.60714060117486,158.613,166.86299999999997,169.36200000000002,174.42000000000002,113.3,3,2
20,19.279975,250.95,94.65595395078896,124.7135,127.6235,129.15000000000003,132.05999999999997,110.79,3,3
25,20.55563,263.76,120.50729304711231,159.26125,164.58024999999998,166.5465,170.46,132.9,3,3
30,19.001283333333333,262.2,135.64210785471514,173.22549999999998,180.9155,183.325,187.92,112.6,3,3
32,20.493671875,252.84375,163.02647569130568,212.308,220.487,223.629,229.02,141.4,3,3
36,19.39236111111111,255.0,170.6220229480972,218.8205,226.3485,228.813,233.85,136.35000000000002,3,3
20,9.338375,229.5,51.07369282786495,58.6395,68.459,70.203,72.66000000000001,63.48,1,0
25,9.857819999999998,257.04,60.386036607054784,67.524,80.0925,82.292,85.16999999999999,69.81,1,0
30,9.856416666666664,234.3,79.8774381033378,99.0805,108.5974705882353,110.77499999999998,113.67,100.97999999999998,1,0
32,9.265203125,224.0625,83.88160495206546,99.5495,114.7485,119.371,123.54,97.53,1,0
36,9.85872222222222,220.91666666666663,100.2218798582734,120.5025,136.37875,140.366,145.14,123.45,1,0
20,12.61085,257.1,61.78219909274348,76.04950000000001,81.738,83.07900000000001,86.0,78.51,1,1
25,12.59946,253.2,77.65050933530367,94.6765,103.2105,105.093,107.93999999999998,97.2,1,1
30,12.89565,263.1,93.91634466071568,113.81700000000002,123.924,125.832,128.57999999999998,106.56,1,1
32,13.119359375,252.5625,102.3707188019821,125.99500000000002,136.449,139.118,142.29,129.06,1,1
36,13.119833333333332,263.9166666666667,114.02284251390849,137.6785,151.33999999999995,153.81999999999996,157.92,141.3,1,1
20,15.42795,250.05,77.36193075758585,99.63599999999998,104.17700000000002,105.817,108.33,102.81,1,2
25,15.36984,257.28,93.35383467904528,121.245,126.744,128.79000000000002,132.32999999999998,119.58,1,2
30,15.048366666666665,259.6,108.80229392471227,135.48,144.3225,146.61,150.83999999999995,134.91000000000005,1,2
32,15.3410703125,244.3125,126.10506015807992,157.791,165.84066666666666,168.609,173.73,161.34,1,2
36,15.264666666666663,259.6666666666667,132.99372251481066,163.7785,175.89450000000002,178.428,183.12,162.74999999999997,1,2
20,19.776925,252.3,97.00869785214576,125.412,129.2435,131.276,134.46,126.06,1,3
25,20.05618,278.52,110.76110642356598,139.13299999999998,150.2515,152.11200000000002,155.88,142.74,1,3
30,21.15381,272.8,142.62428113380705,187.0855,192.9193,195.412,201.03,188.72600000000003,1,3
32,19.961046875,260.15625,150.7826291967466,191.8525,206.223,208.605,213.36,187.56,1,3
36,19.787088888888885,258.3333333333333,169.52835078032842,211.076,223.3655,225.88,231.6,211.53000000000003,1,3
20,9.0508875,234.75,50.47099220482779,58.39857894736842,68.66799999999999,70.482,72.98999999999998,48.42000000000001,2,0
25,9.899160000000002,250.2,64.21000815796401,71.386,87.865,90.222,93.0,69.13000000000001,2,0
30,8.954,235.9,69.27161800164795,80.8245,94.376,96.80000000000004,100.02,70.67999999999999,2,0
32,9.212796875,214.5,86.38645830513062,107.547,118.74,122.469,125.76,91.26,2,0
36,10.230944444444445,228.25,102.72913735089207,121.1135,142.94500000000002,146.025,149.94000000000003,102.23999999999998,2,0
20,12.8459,256.8,65.60165519572449,80.423,88.33050000000001,90.43800000000002,93.0,67.47,2,1
25,13.24468,275.52,75.02224822437942,88.533,100.6985,102.463,105.26,87.87,2,1
30,12.7657,262.9,90.8089544849361,107.3415,116.4555,118.506,122.06,101.88000000000002,2,1
32,12.934734375,244.78125,106.43885961672638,134.455,142.6985,145.34199999999998,149.57999999999998,117.12,2,1
36,12.776097222222225,247.3333333333333,118.56619955060523,146.73600000000002,160.05749999999998,163.19999999999996,168.33,109.62,2,1
20,15.609324999999998,245.7,79.74151292696452,103.258,106.55,108.017,110.34,99.99,2,2
25,15.44828,254.64,94.24382109472224,121.742,126.2945,127.863,131.31,108.03,2,2
30,15.35115,246.7,116.58915861918454,152.837,157.1995,160.131,165.32999999999998,123.87,2,2
32,15.4014609375,247.40625,126.3912391491658,158.692,167.616,170.898,174.93,123.57,2,2
36,15.24505555555556,248.8333333333333,137.19208193413047,171.9695,178.4045,181.012,185.34,143.46000000000004,2,2
20,20.85305,265.65,97.35702939318767,126.4305,129.823,131.527,134.82,115.26,2,3
25,19.7903,275.28,110.72524604129242,143.30900000000003,147.908,149.80900000000003,153.63000000000002,132.18,2,3
30,20.1549,267.9,139.8881823068199,180.6715,189.4565,191.50400000000005,196.35000000000005,152.30999999999997,2,3
32,19.896140625,277.96875,140.92400637239808,178.966,185.059,186.891,191.49,162.03,2,3
36,20.23373611111111,270.0833333333333,165.9424626281761,211.6725,221.6215,224.455,230.01,190.53,2,3
20,9.603025,238.35,50.23739100374022,57.078500000000005,67.23700000000001,69.097,70.80000000000001,50.7,3,0
25,8.91936,228.96,59.17853379699619,71.47399999999999,80.42,84.53300000000002,88.62,53.790000000000006,3,0
30,9.06535,230.7,74.671692824486,88.30950000000003,105.0535,108.32699999999998,111.83999999999996,60.48,3,0
32,9.806718749999998,237.5625,82.49622127918788,96.5565,110.45700000000002,113.046,116.1,70.95,3,0
36,9.120402777777777,227.16666666666663,92.25574730876068,105.2795789473684,127.53050000000002,131.37500000000003,136.19999999999996,66.36,3,0
20,13.03785,256.65,63.291020893780384,77.88000000000001,84.354,86.136,88.68,68.31,3,1
25,12.97188,265.56,77.33262055760198,93.066,101.922,103.44,106.56,76.71,3,1
30,13.07906666666667,244.4,100.98333452529994,127.978,135.5905,137.66,141.06,85.74,3,1
32,12.998281249999998,260.15625,99.78634597092568,116.4875,128.14249999999998,130.198,133.11,85.83,3,1
36,12.818041666666666,259.9166666666667,110.65827208104906,131.112,146.43050000000002,148.591,152.29999999999995,88.86,3,1
20,15.468400000000004,263.7,73.31788198554625,92.2535,99.404,101.154,103.74,76.77000000000001,3,2
25,15.3341,243.96,98.54778907754653,122.2415,129.5675,131.824,135.06,102.57,3,2
30,15.4768,264.4,108.662677632805,133.97699999999998,142.34150000000002,144.798,148.92000000000002,108.15000000000002,3,2
32,15.219762276785714,278.625,109.7433548823727,135.90814285714288,146.661,149.59500000000003,153.77999999999997,98.16,3,2
36,15.443875,264.0833333333333,131.46242748991955,165.42349999999996,176.858,181.96,187.65,102.0,3,2
20,21.165675,235.35,113.37722178791778,144.39749999999998,151.7945,153.768,157.32000000000002,137.21999999999997,3,3
25,19.99979,261.84,118.18487236732796,153.72074999999998,159.59425,161.1485,164.76,120.54,3,3
